"pid","x1","x2","x3","x4","x5","x6","x7","w1","w2","w3","w4","w5","w6","w7","group"
31,-2.34431113868609,-0.307708266672838,-2.53202933920357,-1.39684739192837,0.952785693909772,-0.8829454307786,-3,1.79015464919344,1.04045083975587,1.61572277373076,1.81696029206513,1.59525665540683,1.66964564255959,1.08336915321793,-1.56436725013909
32,-1.14645619684717,-2.2566745530005,-0.105320807189908,-0.370751912022666,1.19133799144322,0.4992084268326,-1.29321484190655,1.39234250492823,1.00191562346861,1.84026430724017,1.76295297977445,2.22185651815676,2.31895228133277,1.66945410495877,0.0159106542257242
33,.,.,.,.,-1.00334314586447,.,.,.,.,.,.,0.254272408072436,.,.,-0.254320876743197
34,-0.347886235621222,.,0.613703943036361,-0.0287200853874305,0.66652293686964,0.4992084268326,.,0.132604048088403,.,0.405151027853938,0.216029249162733,0.505517763667819,0.19097254081564,.,0.309306239696507
35,.,.,0.0744353803666589,0.0396862799396166,0.0462869632826837,-0.282008970947645,.,.,.,1.44487595475621,0.540073122906833,1.00800847485859,0.300099706996006,.,0.0165180065111172
36,.,.,-0.195198900968193,-1.73887921856361,-0.0968444152373831,.,.,.,.,0.634573899048336,0.3240438737441,0.550923550823611,.,.,-0.500182428294531
37,-0.507600227866411,.,0.973216318149497,-0.302345546695619,-1.28960590290461,0.0184592589678341,0.724070743464785,0.326409964525299,.,0.873759445612709,0.875689992141793,1.08368478678491,0.387401439940298,0.257522175764917,-0.442118606579716
38,.,.,-0.464833182303043,-0.0971264507144785,-0.430817631784206,0.0184592589678341,.,.,.,0.336812300264117,0.304755547925999,0.36627334972339,0.218254332360731,.,-0.216870572906451
39,.,.,-0.195198900968193,-0.370751912022666,-0.62165946981096,.,.,.,.,0.478371093128746,0.239175240144455,0.390489769539813,.,.,-0.295742922477837
40,-0.108315247253437,0.380162187325159,1.15297250570606,-0.918002834639043,-1.00334314586447,0.0184592589678341,-1.15249925703955,1.76975402641061,0.878602931349401,2.15755125676434,2.04842020188234,1.65277065247083,1.17857339474795,1.509612754484,-0.537361766350457
41,.,.,-1.09397983875103,-0.165532816041525,-1.14647452438454,-0.161821678981453,.,.,.,1.40094391559133,0.690522064288022,0.929305110455213,0.398314156558335,.,-0.857180330153576
42,-0.108315247253437,.,0.164313474144943,0.65534356788304,1.09591707242984,-0.702664492829315,-0.13434865456557,0.520215880962195,.,1.40094391559133,1.14186888843159,1.08973889173901,0.802084671425688,0.346322926028682,0.514470702941518
43,-0.347886235621222,.,1.24285059948435,-0.165532816041525,-1.33731636241129,-0.462289908896932,-2.8166376217022,0.586517905006397,.,2.289347374259,2.09471218384579,2.30358693503719,1.48412946005297,0.506164276503458,-0.444387903696876
44,.,.,0.883338224371214,0.586937202555992,0.571102017856262,-0.282008970947645,.,.,.,0.790776704967927,0.339474534398581,0.780979539079625,0.250992482214841,.,0.537197947087554
45,.,.,0.433947755479795,.,.,-1.96463105847432,-0.270717812100773,.,.,0.12203344212468,.,.,0.234623407287786,0.346322926028682,-0.213171309133897
46,1.08953969458548,.,-0.914223651194463,-0.644377373330854,-1.09876406487785,0.318927488883311,0.297577561531982,0.428413078439455,.,1.66941748826562,0.786963693378528,1.05644131449143,0.463790456266554,0.248642100738541,-0.839921338231386
47,-2.10474015031831,-2.71525485566583,1.06309441192778,-1.8756919492177,0.0462869632826837,-1.00313272274479,-2.38416810218817,1.19853658849133,1.22541987793469,1.94277239862491,2.03298954122786,1.99785463485485,1.47321674343494,1.08336915321793,-1.23890400876005
48,.,.,0.254191567923227,-0.439158277349713,-0.287686253264139,.,.,.,.,0.346574975634091,0.285467222107897,0.21492072587075,.,.,-0.139993663649962
49,-1.70545516970533,-3,-0.824345557416179,-0.370751912022666,-0.717080388824338,0.258833842900217,-0.388614653475828,2.45317488963545,1.31019735376665,5.14004858229152,3.59148626733044,4.66166081466133,4.35417393059659,3.0547458090735,-0.989263957903056
50,.,.,.,.,0.761943855883017,.,.,.,.,.,.,0.205839568439591,.,.,0.163707025410411
51,.,.,-0.195198900968193,0.860562663864181,0.332549720322817,.,.,.,.,0.219660195824424,0.173594932362911,0.217947778347802,.,.,0.169284716218879
52,-1.30617018909236,.,-0.105320807189908,0.0396862799396166,-2.00526279550494,-0.76275813881241,.,0.173405293654065,.,0.429557716278874,0.339474534398581,0.629626915226984,0.174603465888585,.,-0.817637318296333
53,-0.347886235621222,-0.193063191006506,0.164313474144943,-0.50756464267676,0.0462869632826837,-0.161821678981453,-0.312008871752866,0.821125067008955,1.29478326725175,0.781014029597952,1.14186888843159,1.10184710164722,1.12946616996678,0.630485326872729,-0.315017491513042
54,-0.188172243376034,.,0.344069661701511,0.0396862799396166,-2.10068371451832,-0.642570846846219,.,0.142804359479818,.,0.585760522198464,0.405054842180125,0.336002824952862,0.305556065305024,.,-0.399151921248453
55,.,.,.,.,-0.287686253264139,.,.,.,.,.,.,0.166487886237905,.,.,-0.0499394299194781
56,-3,-2.02738440166783,-0.374955088524761,-0.98640919996609,-1.57586865994474,-2.02472470445742,-0.401653935471226,1.27503892392695,1.41038891611351,1.35701187642644,1.57006972159344,1.23503741063755,1.50049853498003,1.49185260443125,-1.90408302160998
57,-0.906885208479386,-0.193063191006506,-2.89154171431671,0.0396862799396166,-1.52815820043805,-2.20500564240671,-2.26572795739664,1.19853658849133,0.570321201051365,0.961623523942479,0.960558625741438,0.768871329171414,0.851191896206852,1.12776952834981,-1.62352829457526
58,0.131255741114345,.,1.33272869326263,1.54462631713465,-1.33731636241129,-0.34210261693074,.,0.153004670871234,.,1.04460626458726,0.516927131925111,0.723465542015622,0.34920693177717,.,0.371635306072628
59,.,.,0.344069661701511,-0.302345546695619,-1.81442095747818,.,.,.,.,0.229422871194398,0.177452597526531,0.396543874493918,.,.,-0.556645782176343
60,.,.,0.433947755479795,0.313311741247805,-0.955632686357783,.,.,.,.,0.24406688424936,0.104156959417746,0.102919784219796,.,.,0.00228177635335687
61,.,.,0.344069661701511,-0.302345546695619,-0.0491339557306942,.,.,.,.,0.370981664059027,0.273894226617037,0.369300402200443,.,.,-0.0451589908788865
62,-1.14645619684717,-1.33951394766983,-0.374955088524761,0.381718106574852,-0.383107172277516,0.739583010764983,0.16446822449563,1.21893721127416,1.05586492627077,2.31375406268393,2.49590936086229,2.64867091742121,2.19891239853437,1.95361650580282,-0.138998452329428
63,0.450683725604725,.,1.33272869326263,1.27100085582646,-1.38502682191798,1.10014488666356,-0.980272074017005,0.341710431612422,.,0.85423409487276,0.601795765524757,0.889953428253526,0.425595948103426,0.310802625923176,0.257385388696266
64,-0.986742204601981,.,-0.554711276081327,1.4762199518076,0.284839260816128,-0.462289908896932,0.688212717977441,0.69362117461626,.,0.966504861627466,1.06085791999556,0.650816282566354,0.643850280464157,0.230881950685788,0.405564240166516
65,.,.,-0.105320807189908,0.381718106574852,-2.14839417402501,-0.161821678981453,.,.,.,0.263592234989309,0.33561686923496,0.556977655777717,0.169147107579567,.,-0.667185550073382
66,.,.,0.613703943036361,-0.712783738657901,2.00241580305693,0.859770302731173,.,.,.,1.30819849957657,0.320186208580479,1.46509339889356,0.31646878192306,.,1.21311574361117
67,.,.,0.254191567923227,-0.575971008003807,-1.33731636241129,0.0785529049509282,.,.,.,0.48813376849872,0.277751891780657,0.36627334972339,0.207341615742695,.,-0.395280212135297
68,.,.,0.433947755479795,-1.19162829594723,-0.955632686357783,.,.,.,.,0.214778858139437,0.115729954908607,0.181623148623169,.,.,-0.257296618602697
69,.,.,-1.00410174497275,-1.05481556529313,-1.24189544339792,-0.642570846846219,.,.,.,0.322168287209155,0.212171583999113,0.490382501282555,0.141865316034475,.,-0.775670439742652
70,0.37082672948213,.,-0.914223651194463,-0.302345546695619,0.905075234403085,0.4992084268326,.,0.127503892392695,.,0.541828483033579,0.412770172507365,0.923251005501107,0.207341615742695,.,0.166941803163511
71,0.131255741114345,.,-1.8130045889773,-0.165532816041525,-2.29152555254507,-0.101728032998357,0.0460280797040992,0.979229893575897,.,1.83538296955519,1.3926171240669,1.52260739595756,1.09127166180366,0.515044351529835,-1.42598938224557
72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
73,1.24925368683067,0.724097414324157,0.613703943036361,-0.233939181368572,-0.62165946981096,0.679489364781885,-0.446748119038643,1.570847954278,1.51828752171782,1.36189321411143,1.68965734166566,1.86466432586453,1.29861327754635,0.861367277558517,0.0279237662357719
74,-0.667314220111601,-1.11022379633717,0.883338224371214,1.40781358648056,-0.430817631784206,-0.161821678981453,-0.422842768713747,0.795624288530416,0.485543725219406,1.36189321411143,1.55849672610257,1.16238815118828,0.845735537897834,0.825846977453011,0.557886477579666
75,.,.,0.254191567923227,-0.233939181368572,-2.53007785007852,.,.,.,.,0.336812300264117,0.119587620072227,0.320867562567598,.,.,-0.618782138476359
76,.,.,0.973216318149497,-0.165532816041525,0.571102017856262,-0.462289908896932,.,.,.,1.29355448652161,0.462919819634428,0.354165139815179,0.321925140232079,.,0.399547000733047
77,0.770111710095104,.,-0.464833182303043,0.586937202555992,1.81157396503017,0.919863948714268,.,0.387611832873792,.,1.11294499217708,1.10714990195901,1.06854952439964,0.420139589794408,.,0.79387167298375
78,.,.,0.433947755479795,0.65534356788304,0.189418341802751,.,.,.,.,0.380744339429002,0.32790153890772,0.284542932842964,.,.,0.266440951779174
79,.,.,-1.00410174497275,-0.165532816041525,-0.764790848331027,-0.702664492829315,.,.,.,0.468608417758771,0.293182552435138,0.520653026053083,0.218254332360731,.,-0.525737900767022
80,-0.986742204601981,.,0.164313474144943,0.65534356788304,-1.67128957895812,-0.8829454307786,.,0.183605605045481,.,0.639455236733323,0.343332199562201,0.662924492474565,0.332837856850115,.,-0.518324226096467
81,-0.0284582511308422,.,-0.554711276081327,0.0396862799396166,-0.526238550797582,0.439114780849504,.,0.265208096176805,.,0.712675302008131,0.513069466761491,1.03525194715206,0.409226873176371,.,-0.318482128694951
82,.,.,.,.,-0.00142349622400392,.,.,.,.,.,.,0.102919784219796,.,.,0.000509459417099534
83,.,.,0.0744353803666589,1.27100085582646,1.66844258651011,0.0184592589678341,.,.,.,0.663861925158259,0.640372417160959,0.38746271706276,0.234623407287786,.,0.80238763278858
84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
85,.,.,-1.45349221386417,.,-0.430817631784206,.,.,.,.,0.141558792864629,.,0.0817304168804259,.,.,-0.18743328011101
86,.,.,.,.,-0.526238550797582,.,.,.,.,.,.,0.0968656792656899,.,.,-0.0564004236258179
87,.,.,0.883338224371214,0.381718106574852,-0.192265334250761,.,.,.,.,0.400269690168951,0.239175240144455,0.339029877429915,.,.,0.182589913371195
88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
89,0.849968706217699,0.265517111658826,-1.36361412008588,-1.19162829594723,-0.66936992931765,0.439114780849504,0.527394906700869,1.64225013401791,0.816946585289794,1.17640238208192,1.29231782981278,1.33795719485734,1.81696731690309,1.55401312961588,-0.66563239834359
90,-0.667314220111601,.,-0.554711276081327,-2.01250467987179,0.332549720322817,0.379021134866407,.,0.443713545526578,.,0.771251354227978,0.551646118397694,0.889953428253526,0.452877739648518,.,-0.615899025936011
91,.,.,-0.824345557416179,-0.370751912022666,-2.24381509303838,0.198740196917121,.,.,.,0.205016182769462,0.154306606544809,0.242164198164225,0.22371069066975,.,-0.569100231742966
92,0.690254713972509,.,-0.554711276081327,-0.644377373330854,-1.62357911945143,-3,.,0.550816815136442,.,0.463727080073784,0.281609556944277,0.34508398238402,0.376488723322262,.,-0.826843121672685
93,1.24925368683067,0.609452338657825,-1.00410174497275,0.518530837228945,-1.71900003846481,-1.00313272274479,0.255199895046939,0.632419306267767,0.377645119615093,0.263592234989309,0.316328543416859,0.320867562567598,0.491072247811645,0.710406002110117,-0.220690866963943
94,.,.,0.613703943036361,0.244905375920757,1.47760074848335,.,.,.,.,0.219660195824424,0.108014624581367,0.254272408072436,.,.,0.410893785667651
95,.,.,-0.734467463637896,-0.712783738657901,-0.860211767344405,-0.161821678981453,.,.,.,0.410032365538925,0.262321231126176,0.517625973576031,0.250992482214841,.,-0.566614079436529
96,1.08953969458548,.,1.69224106837577,-1.19162829594723,-0.573949010304273,-0.76275813881241,-1.43012730285823,0.214206539219727,.,0.410032365538925,0.258463565962556,0.647789230089301,0.491072247811645,0.461763901371576,-0.291301931567595
97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
98,.,.,.,.,-0.812501307837717,.,.,.,.,.,.,0.0787033644033731,.,.,-0.0719971181396037
99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
101,.,.,0.0744353803666589,.,-1.14647452438454,.,.,.,.,0.12203344212468,.,0.0968656792656899,.,.,-0.110192154825261
102,.,.,.,.,1.00049615341646,.,.,.,.,.,.,0.0847574693574787,.,.,0.0962987221052087
103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
104,.,.,-0.195198900968193,.,1.14362753193653,.,.,.,.,0.165965481289565,.,0.230055988256014,.,.,0.230048922222734
105,.,.,0.344069661701511,.,.,.,.,.,.,0.126914779809667,.,.,.,.,0.0341292724290221
106,.,.,-0.015442713411625,.,0.475681098842884,.,.,.,.,0.136677455179642,.,0.163460833760852,.,.,0.0775687407249963
107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
108,.,.,-0.824345557416179,0.65534356788304,0.809654315389707,0.439114780849504,.,.,.,0.229422871194398,0.0964416290905059,0.145298518898535,0.163690749270549,.,0.0791412110499027
109,-0.427743231743817,0.380162187325159,0.344069661701511,0.244905375920757,0.380260179829506,-2.14491199642361,0.0177763020474034,0.963929426488774,0.778411369002539,0.761488678858003,1.03385426385022,0.750709014309097,1.21131154460206,2.51306123246454,-0.21887737534184
110,-0.906885208479386,-0.422353342339171,0.703582036814646,-0.781190103984948,0.189418341802751,1.04005124068046,0.528481513533818,1.61164919984366,1.46433821891567,1.13247034291703,1.89411359533754,1.65277065247083,1.49504217667101,1.50073267945762,-0.232923213038988
111,-0.268029239498629,.,-1.36361412008588,0.0396862799396166,-0.66936992931765,0.379021134866407,1.05820234459685,0.673220551833429,.,0.956742186257492,0.671233738469921,0.941413320363424,0.69841386355434,0.470643976397952,-0.510034166032856
112,0.131255741114345,0.380162187325159,-3,-0.439158277349713,-0.192265334250761,0.379021134866407,-0.315268692251716,0.821125067008955,0.578028244308816,0.790776704967927,0.759960037233186,0.75373606678615,1.31498235247341,0.737046227189246,-0.681048489768185
113,0.450683725604725,.,-3,-0.575971008003807,-0.66936992931765,-0.221915324964549,-1.52194558024249,1.21383705557846,.,1.20569040819184,0.960558625741438,1.50444508109525,1.89881269153836,1.11888945332343,-1.17303841308772
114,-0.268029239498629,-2.37131962866683,-1.8130045889773,-0.0971264507144785,-1.62357911945143,-3,1.217390245624,2.05536274537024,0.909431104379204,1.2984358242066,0.887262987632654,1.44087697907714,1.37500229387261,1.36753155406197,-1.67576444784119
115,0.770111710095104,0.494807262991492,-0.285076994746477,-0.849596469311996,-0.526238550797582,1.04005124068046,-0.25170219252415,2.7489839199865,1.56452978126253,3.03131070237705,2.21429980391801,4.04414210934255,2.08432887404498,1.68721425501153,-0.411821004259382
116,-0.827028212356791,0.724097414324157,0.433947755479795,-0.302345546695619,0.237128801309439,-1.84444376650813,1.20163444654623,0.596718216397812,0.393059206129995,1.03972492690227,0.941270299923337,1.4045523493525,1.06944622856758,0.905767652690399,-0.194294485761932
117,-0.268029239498629,.,-1.45349221386417,0.108092645266664,-1.33731636241129,0.739583010764983,-0.354929841654383,0.520215880962195,.,1.27402913578166,0.466777484798048,1.0261707897209,0.272817915450914,0.310802625923176,-0.992085912011159
118,.,.,.,.,0.66652293686964,.,.,.,.,.,.,0.102919784219796,.,.,0.0770881922481745
119,0.131255741114345,-0.536998418005504,0.0744353803666589,1.13418812517237,0.714233396376329,-0.402196262913836,1.75526062793416,0.989430204967312,0.917138147636655,0.571116509143503,0.813967349523869,1.11395531155543,1.03125172040446,1.38529170411473,0.644197645809453
120,0.131255741114345,-2.60060977999949,0.344069661701511,1.88665814376989,-0.239975793757449,1.28042582461284,2.69789205551813,0.657920084746306,0.585735287566267,0.688268613583195,0.543930788070453,0.708330279630358,1.86607454168425,2.21113868156774,1.13149757423678
121,-1.46588418133755,0.724097414324157,-0.464833182303043,0.65534356788304,1.33446936996328,-1.12332001471098,-0.0724120650874313,0.780323821443293,0.508664854991758,0.370981664059027,0.597938100361136,0.438922609172657,0.638393922155139,0.941287952795905,0.0449340561622819
122,1.08953969458548,.,-0.285076994746477,0.792156298537134,0.952785693909772,0.379021134866407,.,0.413112611352332,.,0.532065807663605,0.381908851198403,0.553950603300664,0.201885257433676,.,0.504132398732697
123,0.690254713972509,0.380162187325159,1.87199725593234,1.54462631713465,0.0462869632826837,1.10014488666356,0.806109559352497,1.29033939101407,1.23312692119214,1.34236786337148,1.32317915112174,1.8858536932039,1.60962570116039,1.27873080379821,1.21482581997492
124,-0.827028212356791,0.609452338657825,-0.374955088524761,-0.781190103984948,-0.239975793757449,.,-0.791745788500211,0.382511677178085,0.339109903327839,0.195253507399488,0.239175240144455,0.169514938714957,.,0.355203001055058,-0.371481780381432
125,-0.827028212356791,0.265517111658826,-2.26239505786872,1.88665814376989,0.714233396376329,-2.02472470445742,-0.599959682484569,0.765023354356169,0.385352162872544,1.04948760227225,1.32703681628536,1.65579770494789,2.01885257433677,1.04784885311242,0.0192530962768079
126,-0.667314220111601,.,-1.00410174497275,0.108092645266664,0.0939974227893726,0.258833842900217,-0.4087168798854,1.05063207331581,.,1.08853830375215,0.597938100361136,0.938386267886371,0.272817915450914,0.239762025712164,-0.361806274479124
127,-0.427743231743817,0.724097414324157,1.69224106837577,-0.302345546695619,1.33446936996328,0.318927488883311,-1.25681351300273,1.05063207331581,0.315988773555486,2.27958469888902,1.2768871691583,1.74358222678242,0.714782938481395,0.515044351529835,0.903844011747302
128,0.0513987449917504,0.150872035992493,0.254191567923227,0.17649901059371,0.237128801309439,0.979957594697364,1.58792317565989,1.84115620615051,1.87281151156056,2.87998923414245,1.95583623795546,2.65775207485237,1.99157078279167,1.26097065374546,0.406482102938348
129,-0.108315247253437,.,0.703582036814646,1.27100085582646,1.23904845094991,-0.34210261693074,0.0699334300289951,0.617118839180643,.,0.532065807663605,0.378051186034783,0.687140912290988,0.57291762244692,0.230881950685788,0.708467302676448
130,0.53054072172732,1.41196786832215,0.973216318149497,1.13418812517237,1.14362753193653,-1.12332001471098,-2.46892343515825,1.07613285179434,0.978794493696262,0.444201729333835,0.898835983123515,1.21990214825228,0.982144495623291,1.56289320464226,0.618001660848845
131,0.610397717849914,0.609452338657825,0.793460130592929,1.13418812517237,0.618812477362951,-2.08481835044052,2.43710641561017,1.02003113914156,0.624270503853522,1.40094391559133,1.13801122326797,1.84650201100221,1.36408957725457,1.53625297956313,0.720001353911669
132,.,.,-1.36361412008588,-0.165532816041525,-1.48044774093136,.,.,.,.,0.219660195824424,0.119587620072227,0.369300402200443,.,.,-0.620213671237668
133,-1.62559817358274,0.265517111658826,1.5124848808192,-1.12322193062018,0.475681098842884,-1.24350730667718,0.406781548243438,1.23933783405699,0.655098676883325,1.27891047346665,1.40419011955777,1.55287792072809,0.845735537897834,0.461763901371576,-0.332955043783244
134,.,.,.,-0.165532816041525,1.38217982946997,.,.,.,.,.,0.111872289744987,0.451030819080869,.,.,0.478296958850713
135,.,.,.,0.65534356788304,1.38217982946997,.,.,.,.,.,0.150448941381189,0.38746271706276,.,.,0.523913527899056
136,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
137,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
138,.,.,.,.,0.189418341802751,.,.,.,.,.,.,0.0908115743115843,.,.,0.0199319728377869
139,-0.108315247253437,.,-0.554711276081327,-0.302345546695619,-0.860211767344405,.,.,0.295809030351052,.,0.424676378593887,0.281609556944277,0.432868504218552,.,.,-0.437184940236378
140,.,.,.,.,-0.335396712770828,.,.,.,.,.,.,0.411679136879182,.,.,-0.123232128594039
141,-1.38602718521496,-0.880933645004501,-0.824345557416179,-0.712783738657901,-0.192265334250761,-1.42378824462646,0.925093007560502,0.958829270793066,0.678219806655678,1.36189321411143,1.16887254457693,1.85255611595632,1.53869304314316,0.888007502637646,-0.906627286478764
142,1.24925368683067,-1.68344917466883,-0.374955088524761,-0.0287200853874305,0.66652293686964,2.30201780632547,-1.54748084081681,1.32604048088403,0.724462066200383,1.3716558894814,1.90182892566478,2.70921196696227,0.862104612824889,1.38529170411473,0.335616025067144
143,0.21111273723694,.,-0.464833182303043,0.860562663864181,0.66652293686964,1.16023853264665,1.93183423828851,0.260107940481098,.,3.22656420977654,1.28460249948554,3.75959917649959,3.29018406033802,1.16328982845532,0.756139957431602
144,0.849968706217699,0.265517111658826,-0.195198900968193,0.0396862799396166,1.19133799144322,-0.402196262913836,0.729503777629535,1.09143331888147,0.631977547110973,1.6401294621557,1.0299965986866,1.76477159412179,1.09672802011268,1.53625297956313,0.5207717524519
145,0.37082672948213,-0.193063191006506,0.164313474144943,0.65534356788304,-0.192265334250761,0.979957594697364,-0.492928909439011,0.683420863224845,0.500957811734307,0.888403458667671,0.779248363051287,1.28649730274744,0.720239296790414,0.790326677347505,0.217632250755221
146,0.690254713972509,.,-2.44215124542529,0.65534356788304,-0.383107172277516,0.859770302731173,1.03701351135433,1.98906072132604,.,2.15755125676434,1.53535073512085,2.32174924989951,2.67907192972798,1.03896877808605,-0.268242137367786
