"id","x1","x2","x3","x4","w1","w2","w3","w4"
2568,-0.427743231743817,.,-0.464833182303043,0.723749933210086,1.33114063657973,.,1.54738404614094,1.30774849046726
4337,.,.,0.254191567923227,.,.,.,0.20989752045445,.
2800,0.610397717849914,0.265517111658826,-0.824345557416179,1.27100085582646,1.91255838589042,0.462422595447053,3.5487324969857,2.5923509899528
3839,-0.188172243376034,-0.536998418005504,-1.36361412008588,-0.165532816041525,0.989430204967312,1.76491290595625,1.68406150132058,1.60478870806602
3736,.,.,-1.36361412008588,0.108092645266664,.,.,0.346574975634091,0.219886914326353
410,-0.827028212356791,-0.193063191006506,0.254191567923227,0.17649901059371,0.382511677178085,0.269746514010781,0.317286949524168,0.578649774543035
2058,1.08953969458548,0.380162187325159,-0.195198900968193,0.997375394518275,2.16246601498011,0.924845190894106,1.15687703134197,2.05227786704596
2683,1.08953969458548,.,-0.015442713411625,-0.0287200853874305,0.499815258179364,.,1.01043690079235,0.671233738469921
4398,1.96796665193403,2.09983832232015,2.41126581860204,0.723749933210086,3.74861443634523,2.95179756760369,4.24188244825388,5.43930788070453
2585,-2.10474015031831,.,0.523825849258079,-0.644377373330854,0.984330049271605,.,2.12826323065442,1.86325227402857
3279,.,.,-1.36361412008588,-1.94409831454475,.,.,0.361218988689053,0.381908851198403
1112,.,.,0.433947755479795,0.792156298537134,.,.,0.327049624894143,0.189025593017391
1344,.,.,0.0744353803666589,.,.,.,0.165965481289565,.
3278,0.290969733359537,.,-2.26239505786872,-1.32844102660132,0.413112611352332,.,0.253829559619335,0.385766516362023
938,-0.747171216234196,1.18267771698949,0.164313474144943,1.06578175984532,1.54024702010375,2.56644540473114,1.78656959270532,2.52291301700763
1600,.,.,0.793460130592929,0.17649901059371,.,.,0.24406688424936,0.108014624581367
2002,0.929825702340294,.,0.344069661701511,1.54462631713465,1.07103269609864,.,1.40094391559133,0.960558625741438
4046,.,.,.,-1.46525375725542,.,.,.,0.108014624581367
1738,-1.62559817358274,-1.45415902333617,-0.734467463637896,-0.165532816041525,1.15773534292567,0.793825455517441,1.07877562838217,1.86325227402857
2309,-0.268029239498629,0.380162187325159,1.24285059948435,0.928969029191227,1.55044733149517,0.362231033100192,1.45463863012619,1.97126689860994
559,.,.,-0.464833182303043,0.0396862799396166,.,.,0.15620280591959,0.127302950399468
135,.,.,.,0.65534356788304,.,.,.,0.150448941381189
3441,-0.827028212356791,.,0.344069661701511,-0.0971264507144785,0.178505449349773,.,0.668743262843247,0.744529376578705
1460,.,.,.,0.586937202555992,.,.,.,0.173594932362911
1736,0.690254713972509,-3,-3,-1.26003466127428,0.775223665747585,0.485543725219406,1.50833334466105,1.77452597526531
183,0.690254713972509,.,0.164313474144943,-0.233939181368572,0.351910743003838,.,0.297761598784219,0.231459909817214
1610,.,.,1.24285059948435,-0.50756464267676,.,.,0.585760522198464,0.405054842180125
2543,0.690254713972509,.,0.703582036814646,0.17649901059371,0.958829270793066,.,1.87931500872007,1.72823399330186
3050,.,.,-1.18385793252931,-1.94409831454475,.,.,0.839590081817799,0.563219113888554
4323,-0.747171216234196,.,0.973216318149497,-0.849596469311996,0.73952257587763,.,1.08365696606716,0.729098715924224
3124,.,.,-0.374955088524761,0.586937202555992,.,.,0.341693637949104,0.266178896289796
52,-1.30617018909236,.,-0.105320807189908,0.0396862799396166,0.173405293654065,.,0.429557716278874,0.339474534398581
3721,0.450683725604725,.,-0.285076994746477,-0.849596469311996,0.453913856917994,.,1.13247034291703,0.756102372069566
3588,-0.587457223989008,-3,-1.54337030764245,-0.918002834639043,0.790524132834708,0.724462066200383,0.761488678858003,1.08400391097729
360,-0.906885208479386,-0.766288569338169,1.5124848808192,1.27100085582646,0.637519461963474,0.470129638704504,1.54250270845596,2.11785817482751
4505,0.290969733359537,0.265517111658826,0.254191567923227,-0.644377373330854,1.03023145053297,0.354523989842741,1.29355448652161,1.22287985686761
168,.,.,-0.015442713411625,.,.,.,0.141558792864629,.
4536,0.690254713972509,.,0.433947755479795,0.723749933210086,0.387611832873792,.,0.517421794608643,0.582507439706655
892,-1.54574117746014,.,-0.914223651194463,-1.94409831454475,0.142804359479818,.,0.69803128895317,0.366478190543922
3729,.,.,.,0.65534356788304,.,.,.,0.15816427170843
1760,0.929825702340294,0.150872035992493,0.164313474144943,0.381718106574852,2.12676492511015,0.840067715062146,1.93789106093992,2.40332539693541
1743,.,.,-0.285076994746477,0.0396862799396166,.,.,0.205016182769462,0.246890570471695
2096,.,.,-0.195198900968193,1.13418812517237,.,.,0.24406688424936,0.262321231126176
2588,-0.347886235621222,.,0.164313474144943,1.40781358648056,1.570847954278,.,2.88975190951242,3.2597270632591
1563,.,.,0.613703943036361,.,.,.,0.141558792864629,.
127,-0.427743231743817,0.724097414324157,1.69224106837577,-0.302345546695619,1.05063207331581,0.315988773555486,2.27958469888902,1.2768871691583
4242,-1.38602718521496,.,0.254191567923227,0.313311741247805,0.387611832873792,.,1.17152104439693,1.00685060770488
452,-1.22631319296977,.,-0.374955088524761,-1.12322193062018,0.311109497438176,.,0.912810147092607,0.455204489307188
3807,0.53054072172732,.,-0.195198900968193,0.381718106574852,0.13770420378411,.,0.370981664059027,0.378051186034783
3267,.,.,-1.09397983875103,-1.46525375725542,.,.,0.180609494344526,0.131160615563088
2565,1.96796665193403,1.75590309532115,0.613703943036361,0.518530837228945,3.09579450729463,2.08860872276919,3.10941210533685,4.57133321888998
2088,.,.,-0.105320807189908,0.108092645266664,.,.,0.15620280591959,0.173594932362911
188,-0.986742204601981,-1.68344917466883,-3,-1.26003466127428,0.999630516358728,2.25816367443311,1.23497843430176,2.16415015679095
4491,.,.,-0.554711276081327,-0.50756464267676,.,.,0.126914779809667,0.104156959417746
2784,-0.827028212356791,0.265517111658826,1.15297250570606,0.723749933210086,1.06593254040293,0.339109903327839,1.54250270845596,1.82853328755599
2974,.,.,0.164313474144943,0.313311741247805,.,.,0.146440130549616,0.15816427170843
385,-3,0.724097414324157,-0.824345557416179,-2.49134923716112,1.64225013401791,1.21000579141979,1.57179073456588,2.23358812973612
3216,-0.747171216234196,0.609452338657825,1.24285059948435,-0.712783738657901,1.02003113914156,0.308281730298035,0.932335497832556,0.771533032724047
4193,1.96796665193403,1.29732279265582,-0.285076994746477,0.723749933210086,1.88705760741188,1.32561144028155,2.97273465015721,3.15557010384135
192,-1.30617018909236,.,-2.17251696409044,-2.01250467987179,0.13770420378411,.,1.11294499217708,0.258463565962556
87,.,.,0.883338224371214,0.381718106574852,.,.,0.400269690168951,0.239175240144455
878,.,.,1.06309441192778,0.313311741247805,.,.,0.263592234989309,0.173594932362911
4082,0.0513987449917504,.,0.0744353803666589,0.0396862799396166,0.168305137958357,.,0.136677455179642,0.181310262690151
610,0.53054072172732,.,0.523825849258079,-0.165532816041525,0.499815258179364,.,0.649217912103298,0.570934444215795
746,0.690254713972509,.,0.973216318149497,1.54462631713465,0.443713545526578,.,0.82006473107785,0.783106028214908
2671,0.849968706217699,.,-0.554711276081327,-0.439158277349713,0.90272755814028,.,1.80121360576028,1.82853328755599
3592,-1.06659920072458,.,-2.26239505786872,-0.712783738657901,0.224406850611143,.,0.761488678858003,0.82554034501473
3712,.,.,0.164313474144943,0.313311741247805,.,.,0.346574975634091,0.428200833161846
3071,0.610397717849914,-1.2248688720035,0.344069661701511,2.09187723975103,1.59124857706083,0.300574687040584,3.25097089820148,2.03298954122786
3584,.,.,-0.374955088524761,0.0396862799396166,.,.,0.161084143604578,0.181310262690151
2499,.,.,.,-0.98640919996609,.,.,.,0.127302950399468
710,-2.50402513093128,-0.307708266672838,-0.015442713411625,1.20259449049942,1.05063207331581,0.4393014656747,1.26426646041169,0.906551313450755
393,0.929825702340294,.,0.344069661701511,-0.233939181368572,0.178505449349773,.,0.263592234989309,0.351047529889441
715,0.450683725604725,0.724097414324157,2.23150963104547,1.27100085582646,0.69362117461626,0.43159442241725,1.97206042473483,1.95583623795546
3341,-1.14645619684717,0.265517111658826,0.433947755479795,0.381718106574852,0.69362117461626,0.26203947075333,0.673624600528234,0.837113340505591
1919,.,.,-0.015442713411625,.,.,.,0.248948221934347,.
1830,1.08953969458548,.,-2.352273151647,-0.98640919996609,0.3927119885695,.,1.13735168060202,0.574792109379415
2569,-0.667314220111601,0.83874248999049,-0.374955088524761,-0.233939181368572,0.433513234135163,0.339109903327839,1.15687703134197,2.31845676333576
3617,.,.,-1.72312649519902,-3,.,.,0.175728156659539,0.185167927853771
3477,.,.,-0.285076994746477,0.997375394518275,.,.,0.292880261099232,0.250748235635315
4197,.,.,-0.464833182303043,-0.50756464267676,.,.,0.473489755443759,0.374193520871163
2861,0.849968706217699,0.953387565656822,-1.99276077653387,-0.712783738657901,6.08958590067511,3.59148215797211,2.92880261099232,5.07282969016061
2009,.,.,-0.285076994746477,-0.0971264507144785,.,.,0.356337651004066,0.16973726719929
1264,-0.188172243376034,0.265517111658826,0.703582036814646,-0.918002834639043,0.953729115097358,0.254332427495879,1.75240022891041,1.28074483432192
3142,.,.,-1.18385793252931,-0.918002834639043,.,.,0.200134845084475,0.208313918835493
814,0.0513987449917504,-1.68344917466883,1.33272869326263,0.17649901059371,3.10599481868605,1.7572058626988,4.33462786426864,4.75264348158013
1522,-0.268029239498629,.,-0.374955088524761,-0.575971008003807,0.260107940481098,.,0.449083067018823,0.424343167998226
540,0.929825702340294,0.953387565656822,0.344069661701511,0.313311741247805,1.16793565431709,0.762997282487638,1.47416398086614,1.72437632813824
473,1.48882467519846,0.953387565656822,1.06309441192778,0.381718106574852,1.23423767836129,0.562614157793915,1.4497572924412,1.73209165846549
1302,0.0513987449917504,.,-0.554711276081327,0.792156298537134,0.183605605045481,.,0.898166134037645,0.563219113888554
3662,-1.38602718521496,.,-0.914223651194463,0.244905375920757,0.744622731573338,.,1.54738404614094,0.748387041742325
4336,.,.,0.164313474144943,0.17649901059371,.,.,0.15620280591959,0.231459909817214
1909,0.690254713972509,.,-0.464833182303043,1.95506450909693,0.836425534096079,.,2.05504316537961,2.31845676333576
885,.,.,0.793460130592929,-2.21772377585294,.,.,0.390507014798976,0.293182552435138
4207,.,.,-0.285076994746477,0.792156298537134,.,.,0.317286949524168,0.297040217598758
2882,1.48882467519846,0.265517111658826,-0.374955088524761,0.450124471901898,3.2691998009487,1.3487325700539,3.2802589243114,5.5087458536497
1301,.,.,1.15297250570606,0.792156298537134,.,.,0.546709820718567,0.354905195053062
521,.,.,0.433947755479795,0.723749933210086,.,.,0.287998923414245,0.223744579489974
2615,0.690254713972509,.,0.0744353803666589,1.06578175984532,0.923128180923111,.,1.44487595475621,1.39647478923052
524,2.84639360928257,.,2.23150963104547,3,1.10673378596859,.,2.23077132203915,2.21044213875439
3436,1.16939669070808,0.380162187325159,-1.09397983875103,-0.233939181368572,1.4382439061896,0.755290239230187,1.50345200697606,2.3454604194811
1611,.,.,0.164313474144943,-1.53366012258247,.,.,0.229422871194398,0.227602244653594
4166,0.290969733359537,.,1.60236297459748,1.06578175984532,0.428413078439455,.,1.78656959270532,0.678949068797161
3979,-0.906885208479386,0.494807262991492,-0.105320807189908,0.65534356788304,0.708921641703384,0.554907114536464,1.4888079939211,1.21902219170399
3585,-0.188172243376034,0.609452338657825,-1.00410174497275,-1.73887921856361,2.33587130863417,1.35643961331136,2.15266991907936,2.71193861002502
1391,0.849968706217699,-2.60060977999949,1.24285059948435,0.17649901059371,0.688521018920553,0.292867643783134,0.522303132293631,0.694379729451642
3820,0.770111710095104,0.0362269603261602,1.42260678704092,1.33940722115351,0.989430204967312,0.231211297723527,1.34236786337148,0.945127965086957
3483,.,.,-0.464833182303043,0.0396862799396166,.,.,0.375863001744015,0.16587960203567
2660,.,.,.,-1.32844102660132,.,.,.,0.150448941381189
315,1.32911068295327,.,2.23150963104547,1.74984541311579,0.770123510051877,.,0.756607341173016,1.20744919621313
1834,-2.42416813480869,.,0.0744353803666589,-0.849596469311996,1.44844421758101,.,1.39118124022135,1.31932148595812
3268,-1.06659920072458,.,-0.464833182303043,-0.50756464267676,0.234607162002559,.,0.561353833773528,0.412770172507365
4498,-0.827028212356791,.,.,0.381718106574852,0.173405293654065,.,.,0.131160615563088
1270,0.37082672948213,.,0.973216318149497,0.313311741247805,0.851726001183202,.,1.14223301828701,0.748387041742325
2744,-0.347886235621222,.,-0.374955088524761,-0.370751912022666,0.770123510051877,.,0.917691484777594,0.81782501468749
3875,.,.,0.523825849258079,-0.849596469311996,.,.,0.170846818974552,0.104156959417746
3230,.,.,0.254191567923227,.,.,.,0.205016182769462,.
1984,-0.188172243376034,-0.193063191006506,-0.824345557416179,0.586937202555992,2.16756617067581,0.716755022942932,5.64282636384521,4.80665079387081
157,0.53054072172732,.,1.15297250570606,-0.370751912022666,0.632419306267767,.,0.951860848572504,0.779248363051287
2466,.,.,-0.914223651194463,.,.,.,0.131796117494654,.
1904,0.770111710095104,.,1.96187534971062,1.4762199518076,0.306009341742468,.,1.13735168060202,1.19201853555865
2604,0.290969733359537,.,-0.105320807189908,0.928969029191227,0.244807473393974,.,1.42535060401626,1.04542725934108
4124,-0.268029239498629,.,1.06309441192778,0.108092645266664,0.132604048088403,.,0.229422871194398,0.343332199562201
1168,0.53054072172732,0.380162187325159,1.87199725593234,0.792156298537134,2.44807473393974,1.07127901278567,2.82629451960759,2.69650794937054
2855,0.53054072172732,.,-1.99276077653387,-0.233939181368572,1.07613285179434,.,1.76704424196537,1.82467562239237
332,0.610397717849914,.,-0.195198900968193,0.518530837228945,0.362111054395254,.,0.497896443868695,0.516927131925111
309,-0.188172243376034,.,-0.105320807189908,1.33940722115351,0.158104826566942,.,0.473489755443759,0.408912507343745
1604,.,.,0.254191567923227,0.17649901059371,.,.,0.200134845084475,0.119587620072227
1286,-0.347886235621222,.,-0.285076994746477,-2.42294287183408,0.469214324005117,.,0.727319315063093,0.601795765524757
1601,.,.,0.433947755479795,0.0396862799396166,.,.,0.20989752045445,0.181310262690151
3658,.,.,0.344069661701511,0.65534356788304,.,.,0.200134845084475,0.135018280726708
2685,0.37082672948213,.,-0.734467463637896,-0.439158277349713,0.311109497438176,.,0.527184469978618,0.424343167998226
1726,-1.62559817358274,-0.0784181153401727,-0.464833182303043,0.860562663864181,1.35664141505827,0.500957811734307,1.22521575893179,2.75051526166123
1296,-0.667314220111601,0.83874248999049,-2.71178552676014,-0.370751912022666,1.79525480488914,1.24083396444959,2.28446603657401,3.61077459314854
1647,.,.,0.254191567923227,-1.19162829594723,.,.,0.429557716278874,0.300897882762378
3029,1.32911068295327,.,-0.015442713411625,-0.0287200853874305,0.428413078439455,.,1.07877562838217,1.03771192901384
4090,.,.,-0.195198900968193,0.17649901059371,.,.,0.195253507399488,0.138875945890328
948,-0.108315247253437,.,1.15297250570606,-0.370751912022666,0.372311365786669,.,0.795658042652914,0.439773828652707
3091,0.37082672948213,-0.0784181153401727,0.0744353803666589,-0.0287200853874305,0.566117282223565,0.238918340980977,0.966504861627466,1.21130686137675
2867,0.290969733359537,.,-1.99276077653387,0.65534356788304,0.744622731573338,.,0.717556639693119,0.721383385596984
3047,0.610397717849914,.,0.344069661701511,1.4762199518076,0.188705760741188,.,1.62548544910074,0.833255675341971
1207,.,.,0.254191567923227,-0.302345546695619,.,.,0.239185546564373,0.181310262690151
3072,-0.268029239498629,.,0.164313474144943,1.06578175984532,0.183605605045481,.,0.619929885993375,0.393481846689264
2850,-0.347886235621222,.,1.24285059948435,-0.370751912022666,0.749722887269046,.,1.50833334466105,1.51220474413913
264,0.290969733359537,0.83874248999049,1.42260678704092,0.928969029191227,0.724222108790507,0.585735287566267,0.473489755443759,0.605653430688377
1206,.,.,.,-2.14931741052589,.,.,.,0.0964416290905059
4362,-0.427743231743817,.,-0.824345557416179,-0.370751912022666,0.295809030351052,.,0.434439053963861,0.640372417160959
4120,-0.507600227866411,.,-0.195198900968193,0.0396862799396166,0.173405293654065,.,0.380744339429002,0.316328543416859
1679,.,.,0.433947755479795,-1.39684739192837,.,.,0.27823624804427,0.204456253671872
4326,-0.747171216234196,.,-0.105320807189908,-0.781190103984948,0.127503892392695,.,0.619929885993375,0.32790153890772
3629,-0.0284582511308422,.,0.344069661701511,1.20259449049942,0.142804359479818,.,0.36610032637404,0.304755547925999
1374,.,.,-0.015442713411625,-2.28613014117998,.,.,0.307524274154194,0.366478190543922
570,.,.,-2.352273151647,-0.644377373330854,.,.,0.346574975634091,0.254605900798935
2653,-0.0284582511308422,.,-2.352273151647,0.792156298537134,0.163204982262649,.,0.946979510887517,0.451346824143567
3402,.,.,0.793460130592929,0.313311741247805,.,.,0.185490832029514,0.16973726719929
1453,.,.,-1.18385793252931,-0.370751912022666,.,.,0.390507014798976,0.32790153890772
3890,-0.747171216234196,.,-1.2737360263076,1.13418812517237,0.153004670871234,.,0.702912626638157,0.725241050760604
849,1.16939669070808,.,0.433947755479795,1.6130326824617,0.163204982262649,.,0.834708744132812,0.864116996650932
3410,1.08953969458548,.,1.15297250570606,0.997375394518275,0.571217437919273,.,0.839590081817799,0.82554034501473
3912,.,.,.,-0.370751912022666,.,.,.,0.0964416290905059
4508,0.450683725604725,.,0.433947755479795,0.860562663864181,0.280508563263929,.,0.722437977378106,0.883405322469034
370,0.450683725604725,.,1.42260678704092,0.450124471901898,0.459014012613702,.,0.927454160147568,0.756102372069566
3909,.,.,0.793460130592929,-1.80728558389065,.,.,0.527184469978618,0.339474534398581
2878,.,.,0.613703943036361,-0.575971008003807,.,.,0.180609494344526,0.104156959417746
3193,-1.14645619684717,-0.0784181153401727,-0.554711276081327,-0.165532816041525,0.851726001183202,0.454715552189602,1.61084143604578,0.852544001160072
1886,1.72839566356624,1.75590309532115,1.78211916215405,1.81825177844284,5.24296005518761,1.48745934868802,8.48864623419274,7.13282288753381
493,-1.94502615807312,.,-2.71178552676014,0.792156298537134,0.239707317698266,.,0.971386199312453,0.570934444215795
2894,-0.347886235621222,.,0.433947755479795,-0.302345546695619,0.678320707529137,.,0.995792887737389,1.40033245439415
2072,.,.,0.523825849258079,-0.370751912022666,.,.,0.27823624804427,0.254605900798935
733,1.16939669070808,0.724097414324157,-0.824345557416179,2.16028360507807,1.77995433780202,2.05007350648194,3.46574975634091,1.81310262690151
2892,1.24925368683067,-0.422353342339171,-0.195198900968193,1.81825177844284,3.42730462751564,1.7109636031541,4.93015106183707,4.59833687503532
1126,0.610397717849914,0.265517111658826,1.33272869326263,1.06578175984532,1.8309558947591,0.909431104379204,2.2502966727791,1.85553694370133
1461,.,.,-0.105320807189908,-0.0287200853874305,.,.,0.263592234989309,0.150448941381189
900,-0.587457223989008,.,0.164313474144943,-0.370751912022666,1.13223456444713,.,0.795658042652914,1.13415355810435
70,0.37082672948213,.,-0.914223651194463,-0.302345546695619,0.127503892392695,.,0.541828483033579,0.412770172507365
4357,0.37082672948213,-0.422353342339171,-1.18385793252931,-0.439158277349713,0.790524132834708,0.369938076357642,0.766370016542991,0.999135277377641
2905,-0.827028212356791,.,0.523825849258079,-1.19162829594723,1.45864452897243,.,1.02508091384731,1.40804778472139
4057,.,.,-0.285076994746477,-0.302345546695619,.,.,0.239185546564373,0.16973726719929
697,0.610397717849914,.,0.523825849258079,0.792156298537134,0.749722887269046,.,0.658980587473272,0.698237394615262
1387,-0.268029239498629,.,1.33272869326263,-1.80728558389065,1.19853658849133,.,1.62060411141575,1.02228126835936
567,.,.,.,0.586937202555992,.,.,.,0.154306606544809
2719,.,.,-0.285076994746477,0.108092645266664,.,.,0.24406688424936,0.115729954908607
2768,-0.667314220111601,.,-0.644589369859612,0.381718106574852,0.239707317698266,.,0.497896443868695,0.547788453234073
1292,-0.986742204601981,0.150872035992493,-0.195198900968193,-0.712783738657901,0.974129737880189,0.277453557268232,1.96717908704984,1.68579967650204
304,-0.427743231743817,0.494807262991492,-0.824345557416179,-0.98640919996609,2.356271931417,1.27936918073685,2.92880261099232,4.05826375212849
2823,.,.,0.433947755479795,0.450124471901898,.,.,0.205016182769462,0.16587960203567
3236,.,.,0.433947755479795,0.313311741247805,.,.,0.27823624804427,0.289324887271518
2357,.,.,.,-0.0971264507144785,.,.,.,0.127302950399468
2297,-0.0284582511308422,.,-2.26239505786872,-0.439158277349713,0.326409964525299,.,0.551591158403554,0.412770172507365
